T1,T1.1,T1.2,T1.3,T1.4,T1.5,T1.6,T1.7,T1.8,RA1,RA2,RA3,RA4,RA5,RA6,RA7,RA8,RA9,LA1,LA2,LA3,LA4,LA5,LA6,LA7,LA8,LA9,RL1,RL2,RL3,RL4,RL5,RL6,RL7,RL8,RL9,LL1,LL2,LL3,LL4,LL5,LL6,LL7,LL8,LL9
-0.11738,-0.11738,-0.11738,-0.11738,-0.11738,-0.11738,-0.11738,-0.11738,-0.11738,8.8291,3.4529,2.3537,-0.00061,-0.011906,0.00765,-0.58612,-0.53659,0.3315,9.0708,-3.7488,0.93594,-0.023611,0.007863,-0.01192,-0.58534,-0.06848,-0.47948,-9.6597,-1.7223,-0.24921,0.005957,0.014253,-0.019078,0.44366,0.33905,-0.53499,-9.7598,0.71962,-0.753,0.002639,0.003099,-0.00843,0.41083,-0.036958,0.64503
-0.11749,-0.11749,-0.11749,-0.11749,-0.11749,-0.11749,-0.11749,-0.11749,-0.11749,8.8587,3.4116,2.3707,-0.002476,-0.025175,0.005816,-0.58569,-0.53516,0.33508,8.9588,-3.7822,0.9715,-0.01027,0.011697,-0.010166,-0.58538,-0.068726,-0.48022,-9.6596,-1.7447,-0.25669,-0.002216,-0.001577,-0.012135,0.44311,0.3383,-0.53527,-9.7823,0.73471,-0.76828,-0.008476,0.005301,0.013329,0.41046,-0.037727,0.64346
-0.11814,-0.11814,-0.11814,-0.11814,-0.11814,-0.11814,-0.11814,-0.11814,-0.11814,8.8979,3.467,2.4295,0.000285,-0.009253,0.007673,-0.58518,-0.5354,0.33485,8.9929,-3.7702,0.93758,-0.01016,-0.010231,-0.013732,-0.58581,-0.068466,-0.47901,-9.6372,-1.7446,-0.25624,0.013715,0.001915,-0.008581,0.44301,0.33714,-0.53488,-9.7374,0.68979,-0.79752,-0.001152,0.015979,0.008841,0.41085,-0.038644,0.64506
-0.11821,-0.11821,-0.11821,-0.11821,-0.11821,-0.11821,-0.11821,-0.11821,-0.11821,8.8809,3.4161,2.4316,-0.007599,-0.002296,-0.005573,-0.58522,-0.53392,0.33201,8.9929,-3.7483,0.92498,-0.030869,-0.008355,-0.004918,-0.58447,-0.067749,-0.47946,-9.6598,-1.7147,-0.25672,-0.00044,0.001942,-0.012104,0.44343,0.33813,-0.53409,-9.7673,0.73459,-0.75309,0.000673,0.006937,0.004266,0.41045,-0.037999,0.64504
-0.11855,-0.11855,-0.11855,-0.11855,-0.11855,-0.11855,-0.11855,-0.11855,-0.11855,8.8636,3.4236,2.3854,0.005045,0.008273,-0.008292,-0.58719,-0.53448,0.33345,8.9831,-3.7799,0.9596,-0.02315,-0.000649,0.009231,-0.58507,-0.066586,-0.47903,-9.6448,-1.7222,-0.24141,0.00476,0.014256,-0.00496,0.44366,0.33816,-0.53512,-9.7823,0.73474,-0.77575,-0.004738,0.015026,0.006149,0.41092,-0.036435,0.64463
-0.11932,-0.11932,-0.11932,-0.11932,-0.11932,-0.11932,-0.11932,-0.11932,-0.11932,8.8487,3.4239,2.327,-0.00309,-0.002298,-0.006507,-0.58488,-0.53624,0.33309,9.0075,-3.7873,0.93321,-0.030722,-0.003997,-0.011974,-0.58446,-0.065716,-0.47927,-9.6447,-1.7447,-0.24888,-0.002331,0.021306,-0.004917,0.44261,0.3389,-0.534,-9.7373,0.74949,-0.78242,0.006063,0.003402,0.006023,0.41135,-0.037226,0.64675
-0.11906,-0.11906,-0.11906,-0.11906,-0.11906,-0.11906,-0.11906,-0.11906,-0.11906,8.8439,3.3947,2.3414,-0.004055,-0.005791,-0.001187,-0.5862,-0.53598,0.33238,8.9881,-3.8212,0.94084,-0.004109,0.000964,-0.004877,-0.58501,-0.067339,-0.48036,-9.6296,-1.7597,-0.24106,-0.001324,0.000168,-0.012126,0.44256,0.33718,-0.53568,-9.7598,0.77198,-0.77527,0.006,-0.000104,0.009627,0.41098,-0.037736,0.64518
-0.12011,-0.12011,-0.12011,-0.12011,-0.12011,-0.12011,-0.12011,-0.12011,-0.12011,8.8489,3.4333,2.3853,-0.016637,-0.01643,-0.006468,-0.58572,-0.53672,0.33178,8.9782,-3.724,0.94389,-0.005949,-0.011712,-0.002249,-0.58498,-0.066328,-0.47977,-9.6446,-1.7672,-0.25636,0.012185,0.008955,-0.019125,0.44341,0.33903,-0.53435,-9.7523,0.74951,-0.76773,-0.008394,-0.000233,0.006042,0.40998,-0.036974,0.64605
-0.11996,-0.11996,-0.11996,-0.11996,-0.11996,-0.11996,-0.11996,-0.11996,-0.11996,8.8782,3.4358,2.3807,0.003121,-0.014728,-0.011951,-0.58484,-0.53569,0.33168,9.0074,-3.7144,0.93439,-0.016513,-0.006536,-0.009307,-0.58551,-0.066431,-0.48029,-9.6597,-1.7298,-0.2492,0.010057,0.012497,-0.003209,0.44496,0.33821,-0.5335,-9.7672,0.77204,-0.78287,-0.00283,0.007674,-0.002959,0.41145,-0.037855,0.64441
-0.11971,-0.11971,-0.11971,-0.11971,-0.11971,-0.11971,-0.11971,-0.11971,-0.11971,8.849,3.4139,2.3925,0.001282,-0.018247,-0.009295,-0.58642,-0.53372,0.3336,8.9978,-3.8018,0.93576,-0.025442,-0.002948,-0.008437,-0.58475,-0.066207,-0.48001,-9.6596,-1.7448,-0.24918,-0.004663,0.016026,-0.020836,0.44299,0.33803,-0.53489,-9.7224,0.72698,-0.77476,-0.001031,0.004979,-0.002999,0.41167,-0.038122,0.6456
-0.12048,-0.12048,-0.12048,-0.12048,-0.12048,-0.12048,-0.12048,-0.12048,-0.12048,8.8538,3.3873,2.3706,-0.004117,-0.009299,0.002353,-0.5875,-0.53471,0.33228,8.9978,-3.797,0.94301,-0.000322,0.000717,-0.015466,-0.58475,-0.065698,-0.48002,-9.6445,-1.7746,-0.27136,-0.003771,-0.001589,-0.021849,0.44354,0.33928,-0.53434,-9.7822,0.75712,-0.76822,0.004386,-0.000399,-0.004832,0.411,-0.038385,0.64532
-0.11988,-0.11988,-0.11988,-0.11988,-0.11988,-0.11988,-0.11988,-0.11988,-0.11988,8.8684,3.3875,2.3391,0.004968,-0.009425,-0.011948,-0.58663,-0.53621,0.33159,9.0002,-3.7921,0.91363,-0.000239,-0.001189,-0.019001,-0.58581,-0.066179,-0.47883,-9.6296,-1.7746,-0.25605,0.003334,0.008078,-0.020898,0.4432,0.34135,-0.5354,-9.7598,0.73461,-0.7679,-0.001203,-0.00196,0.007825,0.4096,-0.037612,0.64422
-0.11894,-0.11894,-0.11894,-0.11894,-0.11894,-0.11894,-0.11894,-0.11894,-0.11894,8.8585,3.3873,2.3514,0.003013,-0.011061,0.000659,-0.58798,-0.53612,0.33195,8.9831,-3.7289,0.94405,-0.002317,-0.0163,-0.004903,-0.58521,-0.066833,-0.47927,-9.6447,-1.7297,-0.2489,0.009486,0.019524,-0.017278,0.44299,0.33954,-0.53437,-9.7672,0.76452,-0.76795,-0.001239,-0.01361,0.00775,0.40949,-0.038912,0.64437
-0.11836,-0.11836,-0.11836,-0.11836,-0.11836,-0.11836,-0.11836,-0.11836,-0.11836,8.8929,3.3654,2.371,0.002827,-0.016213,0.017532,-0.58708,-0.53587,0.33212,8.9782,-3.758,0.93959,-0.013003,0.000848,-0.00665,-0.58544,-0.0667,-0.47892,-9.6446,-1.7672,-0.25636,0.006682,0.021291,-0.010215,0.44341,0.33852,-0.53448,-9.7523,0.76445,-0.76769,-0.001203,-0.001962,0.007821,0.4119,-0.037468,0.6452
-0.12011,-0.12011,-0.12011,-0.12011,-0.12011,-0.12011,-0.12011,-0.12011,-0.12011,8.8952,3.3873,2.3614,0.004579,-0.026855,0.013018,-0.58882,-0.53463,0.33328,9.032,-3.8019,0.89716,-0.016595,-0.023665,-0.00316,-0.58458,-0.066221,-0.47913,-9.6596,-1.7671,-0.28667,0.008566,0.000165,-0.01654,0.44321,0.33934,-0.53579,-9.7523,0.74956,-0.78267,-0.006714,0.005373,0.016928,0.41058,-0.038386,0.64492
-0.11908,-0.11908,-0.11908,-0.11908,-0.11908,-0.11908,-0.11908,-0.11908,-0.11908,8.8536,3.3679,2.3464,0.004601,-0.026879,0.011229,-0.58786,-0.53485,0.33206,9.0441,-3.7923,0.94608,-4.60E-05,-0.012353,-0.027844,-0.58565,-0.066445,-0.47819,-9.6297,-1.7446,-0.25609,0.013495,0.007199,0.002044,0.44245,0.33954,-0.53427,-9.7672,0.76434,-0.71566,0.006066,-0.00563,0.002359,0.41137,-0.038638,0.64495
-0.11726,-0.11726,-0.11726,-0.11726,-0.11726,-0.11726,-0.11726,-0.11726,-0.11726,8.8732,3.4332,2.3809,0.017196,-0.009171,0.016568,-0.58881,-0.5354,0.33329,8.9685,-3.7677,0.96406,0.005226,-0.01219,-0.024324,-0.58602,-0.068444,-0.48063,-9.6294,-1.8046,-0.26352,0.010544,0.003664,-0.025347,0.44217,0.3403,-0.53402,-9.7373,0.76451,-0.80479,0.000572,0.008908,0.013309,0.41156,-0.039017,0.64391
-0.11756,-0.11756,-0.11756,-0.11756,-0.11756,-0.11756,-0.11756,-0.11756,-0.11756,8.8805,3.4381,2.3809,-0.011433,-0.023395,0.002503,-0.58883,-0.534,0.33327,9.0221,-3.7435,0.88133,0.005109,0.000672,-0.01898,-0.58668,-0.068435,-0.47893,-9.6597,-1.7297,-0.27171,0.013005,0.016006,-0.015539,0.44275,0.33877,-0.53399,-9.7372,0.79426,-0.76736,0.001469,-0.001902,0.01052,0.41161,-0.03967,0.64445
-0.11658,-0.11658,-0.11658,-0.11658,-0.11658,-0.11658,-0.11658,-0.11658,-0.11658,8.8707,3.3995,2.3418,-0.014751,-0.008504,-0.013404,-0.58863,-0.53416,0.33456,9.0173,-3.763,0.89138,-0.00662,-0.010159,-0.011953,-0.58633,-0.068316,-0.47941,-9.6521,-1.7373,-0.24154,0.013801,0.010723,-0.012046,0.44239,0.34009,-0.53544,-9.7672,0.77946,-0.76791,0.006081,0.011476,0.00609,0.41131,-0.039165,0.64587
-0.11571,-0.11571,-0.11571,-0.11571,-0.11571,-0.11571,-0.11571,-0.11571,-0.11571,8.8878,3.3608,2.3223,-0.017522,-0.015519,-0.008086,-0.58893,-0.53566,0.33342,9.0026,-3.7703,0.95484,0.008634,-0.015606,-0.016369,-0.58663,-0.069081,-0.47805,-9.637,-1.7896,-0.27119,-0.012954,0.014272,-0.006742,0.44298,0.3408,-0.53412,-9.7522,0.77939,-0.76765,0.002406,0.001654,0.00874,0.41069,-0.039693,0.64625
-0.11513,-0.11513,-0.11513,-0.11513,-0.11513,-0.11513,-0.11513,-0.11513,-0.11513,8.8683,3.3269,2.3026,-0.01133,-0.014554,0.00253,-0.58862,-0.53537,0.33215,9.0075,-3.7775,0.92326,0.010716,-0.023206,-0.029629,-0.58617,-0.070747,-0.47859,-9.6295,-1.7895,-0.27104,0.015672,0.007184,-0.015613,0.44321,0.34034,-0.53553,-9.7372,0.83907,-0.76724,-0.00557,-0.002205,-0.003034,0.41146,-0.039669,0.64418
-0.11654,-0.11654,-0.11654,-0.11654,-0.11654,-0.11654,-0.11654,-0.11654,-0.11654,8.8879,3.3365,2.3319,0.011711,-0.035718,0.011124,-0.58758,-0.53689,0.33224,9.0514,-3.7679,0.86264,0.037265,-0.020896,-0.018981,-0.58565,-0.071532,-0.4783,-9.6444,-1.8047,-0.25632,0.001247,0.001934,-0.006829,0.44186,0.34009,-0.53507,-9.7222,0.83895,-0.75204,0.000602,-0.00107,0.007806,0.40969,-0.03801,0.64541
-0.11727,-0.11727,-0.11727,-0.11727,-0.11727,-0.11727,-0.11727,-0.11727,-0.11727,8.9858,3.3969,2.3668,-0.011514,-0.012595,0.022136,-0.58645,-0.53433,0.33225,9.1196,-3.7878,0.9227,0.042962,0.014996,-0.038314,-0.58707,-0.072001,-0.47687,-9.6443,-1.8196,-0.2713,-0.021595,0.009878,-0.01825,0.44279,0.33973,-0.53256,-9.7672,0.80934,-0.76782,-0.003164,0.00367,0.020531,0.41,-0.038127,0.64424
-0.11371,-0.11371,-0.11371,-0.11371,-0.11371,-0.11371,-0.11371,-0.11371,-0.11371,8.9175,3.3193,2.3806,-0.002339,-0.000383,0.007876,-0.58772,-0.53454,0.33474,8.9002,-3.6896,0.94211,0.015331,-0.01316,0.003936,-0.5861,-0.073559,-0.4774,-9.6448,-1.7296,-0.28642,0.001481,0.01073,-0.017342,0.4428,0.34122,-0.53503,-9.7748,0.73462,-0.75321,0.004165,-7.10E-05,0.01145,0.4099,-0.038794,0.64634
-0.11476,-0.11476,-0.11476,-0.11476,-0.11476,-0.11476,-0.11476,-0.11476,-0.11476,8.8976,3.3512,2.3078,-0.000613,-0.005638,0.012278,-0.58752,-0.53578,0.3335,9.0072,-3.6222,0.93278,0.039538,-0.014975,-0.002186,-0.58733,-0.073134,-0.4771,-9.6449,-1.7146,-0.27143,-0.007305,0.008979,-0.022646,0.44198,0.34023,-0.53559,-9.7897,0.76447,-0.72351,-0.015499,0.010356,-0.001089,0.41079,-0.038638,0.64414
-0.11347,-0.11347,-0.11347,-0.11347,-0.11347,-0.11347,-0.11347,-0.11347,-0.11347,8.878,3.3415,2.2979,-0.010433,-0.016334,0.000738,-0.58809,-0.536,0.33232,9.017,-3.6075,0.85933,-0.009636,-0.0343,0.004789,-0.58803,-0.074897,-0.47622,-9.6444,-1.8046,-0.27132,-0.003916,0.008978,-0.01384,0.44256,0.3417,-0.53414,-9.7523,0.77192,-0.76767,-0.019149,-0.00759,-0.001218,0.41163,-0.040061,0.64472
-0.11377,-0.11377,-0.11377,-0.11377,-0.11377,-0.11377,-0.11377,-0.11377,-0.11377,8.8877,3.3609,2.2883,-0.018683,-0.032148,0.009618,-0.58891,-0.53484,0.33162,9.0366,-3.6952,0.95894,-0.032655,-0.046548,-0.003215,-0.58847,-0.074765,-0.47501,-9.599,-1.9094,-0.2703,-0.014836,0.001934,-0.001559,0.4416,0.34021,-0.53483,-9.7521,0.83162,-0.75257,-0.004648,-0.002235,-0.004838,0.41128,-0.040198,0.64523
-0.11333,-0.11333,-0.11333,-0.11333,-0.11333,-0.11333,-0.11333,-0.11333,-0.11333,8.9076,3.317,2.3563,-0.009766,-0.025023,0.018473,-0.58906,-0.53572,0.33111,9.0463,-3.7192,0.93525,0.001337,-0.033429,-0.004029,-0.58934,-0.075018,-0.47568,-9.6291,-1.8645,-0.27095,0.0013,0.008966,-0.007676,0.44116,0.34174,-0.53485,-9.7671,0.85416,-0.7677,0.008707,0.000803,0.009627,0.41137,-0.038768,0.64495
-0.1134,-0.1134,-0.1134,-0.1134,-0.1134,-0.1134,-0.1134,-0.1134,-0.1134,8.9026,3.3606,2.3516,0.003755,-0.018015,0.013069,-0.58955,-0.53466,0.33401,9.017,-3.7045,0.90522,0.00501,-0.024424,-0.009312,-0.58811,-0.074427,-0.47576,-9.6593,-1.7972,-0.25662,0.000328,0.007225,-0.005025,0.4416,0.34158,-0.53418,-9.7372,0.8093,-0.7972,0.004207,-0.006427,0.007769,0.41117,-0.038776,0.64573
-0.11383,-0.11383,-0.11383,-0.11383,-0.11383,-0.11383,-0.11383,-0.11383,-0.11383,8.9418,3.3847,2.3811,-0.018444,-0.014615,-0.006281,-0.58925,-0.53417,0.33018,9.1121,-3.7341,0.89495,0.000498,-0.024429,-0.006643,-0.58898,-0.075688,-0.47342,-9.6596,-1.7448,-0.24168,-0.004095,0.008992,-0.006767,0.44247,0.34153,-0.5331,-9.7373,0.77932,-0.7674,0.001051,-0.007141,-0.026597,0.4106,-0.038777,0.64519
-0.11331,-0.11331,-0.11331,-0.11331,-0.11331,-0.11331,-0.11331,-0.11331,-0.11331,8.8831,3.3195,2.3415,-0.028303,-0.014582,-0.002663,-0.58967,-0.53523,0.33171,9.017,-3.6948,0.90994,0.003156,-0.017095,-0.006649,-0.59011,-0.076152,-0.47371,-9.6451,-1.8353,-0.2635,0.009945,0.007984,0.000373,0.44251,0.34141,-0.5344,-9.7675,0.83855,-0.76624,-0.00454,0.01015,-0.015579,0.41042,-0.040864,0.64484
-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,8.8561,3.3219,2.3317,-0.02112,-0.007495,0.000867,-0.58894,-0.53673,0.33075,8.9975,-3.6947,0.90231,0.019257,-0.018815,-0.008405,-0.5897,-0.075794,-0.47283,-9.6154,-1.7902,-0.26295,-0.006317,-0.002565,0.010895,0.443,0.34245,-0.53529,-9.7226,0.80848,-0.77303,-0.001038,0.004921,-0.008406,0.41174,-0.040074,0.64499
-0.11413,-0.11413,-0.11413,-0.11413,-0.11413,-0.11413,-0.11413,-0.11413,-0.11413,8.8903,3.339,2.3125,-0.02003,-0.001444,-0.015996,-0.58851,-0.53516,0.32947,9.061,-3.7435,0.86745,-0.000509,-0.015181,-0.001341,-0.59168,-0.075848,-0.47281,-9.6307,-1.7377,-0.27082,-0.005231,0.007118,0.00215,0.44278,0.34166,-0.53439,-9.7676,0.77122,-0.73654,-0.005702,-0.009278,-0.001231,0.41128,-0.039294,0.64431
-0.11412,-0.11412,-0.11412,-0.11412,-0.11412,-0.11412,-0.11412,-0.11412,-0.11412,8.888,3.2832,2.3171,-0.013869,-0.012024,-0.011665,-0.58899,-0.53671,0.32986,9.0609,-3.7338,0.89417,0.020763,-0.014845,0.004867,-0.59155,-0.076872,-0.47265,-9.6454,-1.7902,-0.27856,-0.008007,0.022976,0.009309,0.44331,0.34204,-0.53449,-9.7376,0.79364,-0.78079,0.004269,-0.007492,-0.003068,0.41173,-0.039167,0.64511
-0.116,-0.116,-0.116,-0.116,-0.116,-0.116,-0.116,-0.116,-0.116,8.8488,3.2784,2.3071,-0.007322,0.003704,-0.030316,-0.58734,-0.53916,0.32666,9.1048,-3.7389,0.90226,0.015403,0.001441,0.004022,-0.59158,-0.075592,-0.4733,-9.6377,-1.8202,-0.27087,0.015424,0.004448,-0.006708,0.44312,0.34096,-0.53281,-9.7376,0.80855,-0.77328,-0.006656,-0.005592,0.004207,0.41179,-0.039417,0.64407
-0.1156,-0.1156,-0.1156,-0.1156,-0.1156,-0.1156,-0.1156,-0.1156,-0.1156,8.8241,3.3077,2.2731,-0.000269,-0.013102,-0.031355,-0.58526,-0.54031,0.33191,9.0609,-3.7022,0.87651,0.02779,0.008958,0.00846,-0.591,-0.077284,-0.47162,-9.6305,-1.7602,-0.25579,0.00263,0.014155,0.009255,0.44332,0.34103,-0.53475,-9.7825,0.85351,-0.75151,-0.008359,0.003246,-0.002043,0.41174,-0.039556,0.64512
-0.11516,-0.11516,-0.11516,-0.11516,-0.11516,-0.11516,-0.11516,-0.11516,-0.11516,8.9662,3.3389,2.3324,-0.000381,-0.021884,-0.027813,-0.58481,-0.54027,0.33066,9.017,-3.685,0.86577,0.031533,-0.008457,0.001352,-0.59176,-0.077126,-0.47191,-9.6377,-1.8201,-0.28588,-0.001496,0.007111,-0.004927,0.44306,0.34052,-0.5345,-9.7675,0.82356,-0.75134,-0.001211,-0.009224,0.000564,0.41205,-0.039155,0.64407
-0.11371,-0.11371,-0.11371,-0.11371,-0.11371,-0.11371,-0.11371,-0.11371,-0.11371,9.0105,3.3073,2.3568,-0.003882,-0.008604,-0.025931,-0.58466,-0.54098,0.32863,9.0024,-3.6849,0.8411,0.033548,-0.008705,-0.009248,-0.59177,-0.077887,-0.47214,-9.6601,-1.8277,-0.28632,0.011397,0.01592,0.016312,0.44418,0.34098,-0.53367,-9.7825,0.77113,-0.69197,-0.000948,-0.006043,-0.019304,0.41208,-0.040065,0.64435
-0.11615,-0.11615,-0.11615,-0.11615,-0.11615,-0.11615,-0.11615,-0.11615,-0.11615,8.9618,3.2682,2.4098,0.021072,-0.008553,-0.0137,-0.58317,-0.54139,0.33013,9.0123,-3.731,0.84694,0.012387,-0.010097,-0.020758,-0.59166,-0.078142,-0.47249,-9.6454,-1.7901,-0.30107,0.015044,0.005342,0.010951,0.44336,0.34212,-0.53332,-9.7675,0.82356,-0.75134,-0.001108,-0.007579,-0.006661,0.41176,-0.039687,0.64538
-0.11591,-0.11591,-0.11591,-0.11591,-0.11591,-0.11591,-0.11591,-0.11591,-0.11591,8.8834,3.2635,2.3802,0.021146,0.011838,-0.004715,-0.58326,-0.54287,0.3281,9.0122,-3.6996,0.89528,0.017631,-0.024475,-0.01548,-0.59234,-0.078257,-0.47104,-9.6304,-1.8051,-0.30075,0.004475,0.015909,0.007491,0.44393,0.33958,-0.53368,-9.7376,0.82336,-0.73589,-0.004613,0.012043,-0.010152,0.41269,-0.037592,0.64406
-0.11413,-0.11413,-0.11413,-0.11413,-0.11413,-0.11413,-0.11413,-0.11413,-0.11413,8.8978,3.3316,2.3417,0.028292,0.016309,0.000596,-0.58445,-0.54115,0.33018,8.9854,-3.7188,0.8781,0.030077,-0.013397,-0.013686,-0.59157,-0.08007,-0.4707,-9.6455,-1.7602,-0.2861,0.013406,0.005341,0.003899,0.44346,0.34002,-0.535,-9.7676,0.7487,-0.70672,0.008797,-0.003923,-0.004848,0.41294,-0.037847,0.64382
-0.11252,-0.11252,-0.11252,-0.11252,-0.11252,-0.11252,-0.11252,-0.11252,-0.11252,8.9663,3.3605,2.3665,0.040962,0.036632,0.000616,-0.5852,-0.53989,0.33076,9.0049,-3.7237,0.85648,0.037323,-0.00802,-0.01896,-0.59192,-0.081843,-0.47018,-9.6604,-1.7603,-0.27139,0.00641,0.007996,-0.001377,0.44349,0.33962,-0.53448,-9.7826,0.77131,-0.74426,0.002531,-0.009409,-0.009386,0.41098,-0.039423,0.64378
-0.11095,-0.11095,-0.11095,-0.11095,-0.11095,-0.11095,-0.11095,-0.11095,-0.11095,8.8634,3.3559,2.3343,0.095299,0.066193,-0.045042,-0.58541,-0.53966,0.33151,8.9634,-3.6896,0.8797,0.037571,-0.019217,-0.030473,-0.59337,-0.082791,-0.47196,-9.6455,-1.7453,-0.2486,0.011645,0.001823,0.002114,0.44336,0.33911,-0.53448,-9.7376,0.80111,-0.78077,0.002354,-0.007333,0.005078,0.4135,-0.039141,0.64412
-0.1099,-0.1099,-0.1099,-0.1099,-0.1099,-0.1099,-0.1099,-0.1099,-0.1099,8.8316,3.3752,2.3512,0.068257,0.058383,-0.031526,-0.58509,-0.54102,0.33015,9.0733,-3.8018,0.87354,0.023004,-0.009921,-0.01632,-0.5933,-0.083315,-0.47058,-9.6757,-1.7003,-0.27927,-0.002275,0.001847,-0.011996,0.44349,0.33848,-0.53474,-9.7526,0.79358,-0.74369,-0.006508,-0.002226,-0.006617,0.41313,-0.037204,0.64486
-0.10815,-0.10815,-0.10815,-0.10815,-0.10815,-0.10815,-0.10815,-0.10815,-0.10815,8.785,3.3125,2.2826,0.043702,0.018768,-0.017326,-0.58488,-0.5415,0.32914,9.0025,-3.7433,0.91301,0.054651,0.007267,0.00405,-0.59325,-0.084728,-0.46942,-9.6309,-1.7001,-0.30088,-0.00954,0.00888,-0.004009,0.44467,0.33889,-0.53247,-9.7825,0.82342,-0.69183,-0.0165,-0.002183,-0.002961,0.41288,-0.038503,0.64474
-0.1079,-0.1079,-0.1079,-0.1079,-0.1079,-0.1079,-0.1079,-0.1079,-0.1079,8.8779,3.4141,2.3274,0.029073,0.017304,0.013051,-0.58592,-0.54005,0.33149,9.017,-3.6656,0.88987,0.02497,0.012749,0.014637,-0.59203,-0.084769,-0.46985,-9.6457,-1.7301,-0.30114,-0.013171,0.015936,0.000446,0.44542,0.33995,-0.53374,-9.7601,0.7787,-0.75133,-0.038813,0.002778,-0.019163,0.41268,-0.038513,0.64565
-0.1085,-0.1085,-0.1085,-0.1085,-0.1085,-0.1085,-0.1085,-0.1085,-0.1085,8.8633,3.4164,2.3443,0.03017,0.013529,-0.013656,-0.58483,-0.53988,0.33039,9.0267,-3.634,0.82102,0.010868,0.003358,0.007543,-0.59279,-0.086263,-0.47034,-9.6454,-1.7752,-0.28608,-0.030888,0.003633,-0.003179,0.44432,0.34047,-0.53379,-9.7676,0.7487,-0.70672,-0.015492,0.006669,-0.008335,0.41159,-0.039815,0.64485
-0.10743,-0.10743,-0.10743,-0.10743,-0.10743,-0.10743,-0.10743,-0.10743,-0.10743,8.8929,3.4282,2.4101,0.024742,0.008229,-0.013631,-0.58548,-0.53982,0.33266,9.0438,-3.6511,0.87536,-0.007164,-0.001128,0.016347,-0.59209,-0.084755,-0.47109,-9.6379,-1.7752,-0.27092,-0.011303,8.30E-05,-0.004966,0.44336,0.33948,-0.53422,-9.7826,0.74872,-0.69203,-0.017299,-0.000541,-0.010181,0.41181,-0.039562,0.64604
-0.10776,-0.10776,-0.10776,-0.10776,-0.10776,-0.10776,-0.10776,-0.10776,-0.10776,8.9103,3.3699,2.444,0.036356,0.006455,-0.011962,-0.58534,-0.53874,0.3306,9.0413,-3.6439,0.90453,-0.016662,-0.006148,0.001311,-0.59255,-0.084236,-0.47039,-9.6454,-1.7902,-0.28606,0.000692,8.30E-05,0.016208,0.4446,0.34071,-0.53352,-9.7601,0.76376,-0.75137,-0.013415,0.008083,-0.02733,0.41262,-0.040709,0.64438
-0.10815,-0.10815,-0.10815,-0.10815,-0.10815,-0.10815,-0.10815,-0.10815,-0.10815,8.8712,3.3771,2.4535,0.03197,0.024157,-0.00828,-0.58499,-0.5386,0.33011,8.9926,-3.6606,0.90409,-0.045203,0.005432,0.000404,-0.59356,-0.084067,-0.47082,-9.6305,-1.7602,-0.26329,0.001369,0.001818,-0.015539,0.44406,0.34071,-0.53329,-9.7526,0.79348,-0.71381,-0.001067,-0.007659,-0.010284,0.41239,-0.040053,0.64318
-0.10682,-0.10682,-0.10682,-0.10682,-0.10682,-0.10682,-0.10682,-0.10682,-0.10682,8.8736,3.3675,2.4413,0.040789,0.024287,0.007653,-0.58526,-0.53828,0.33226,9.0316,-3.6826,0.86595,-0.036345,0.005588,0.003957,-0.59328,-0.08383,-0.47007,-9.6454,-1.7752,-0.27107,-0.0077,0.005362,-0.006694,0.44348,0.34063,-0.53435,-9.7975,0.77872,-0.70714,-0.015396,0.002927,-0.016489,0.4122,-0.040336,0.64593
-0.10939,-0.10939,-0.10939,-0.10939,-0.10939,-0.10939,-0.10939,-0.10939,-0.10939,8.7951,3.3508,2.38,0.068673,0.03659,0.004803,-0.58821,-0.53721,0.32991,9.09,-3.6125,0.87539,-0.053908,0.005961,-0.010171,-0.59294,-0.082435,-0.47083,-9.6603,-1.7753,-0.27137,0.002821,0.008881,0.000391,0.44402,0.341,-0.5342,-9.7376,0.79359,-0.76585,-0.00274,-0.000644,-0.017477,0.41301,-0.040057,0.64451
-0.10901,-0.10901,-0.10901,-0.10901,-0.10901,-0.10901,-0.10901,-0.10901,-0.10901,8.8438,3.3993,2.3708,0.083874,0.031261,0.001997,-0.58778,-0.5373,0.33326,9.2462,-3.8466,0.97962,-0.051557,0.021563,-0.037494,-0.59066,-0.081235,-0.47223,-9.6603,-1.7754,-0.24887,0.005287,0.007124,0.009204,0.44364,0.33923,-0.53434,-9.7676,0.79357,-0.72154,0.008959,0.000339,-0.015676,0.41187,-0.039814,0.64513
-0.1078,-0.1078,-0.1078,-0.1078,-0.1078,-0.1078,-0.1078,-0.1078,-0.1078,8.8193,3.4526,2.3806,0.090586,-0.019049,0.010569,-0.58765,-0.53514,0.33361,9.0809,-4.0497,0.9782,0.024042,0.019685,-0.066622,-0.59078,-0.081614,-0.4721,-9.6753,-1.7679,-0.25668,0.022021,0.005353,0.016254,0.44435,0.34019,-0.53314,-9.7676,0.7638,-0.7515,0.005318,0.012089,-0.010161,0.41176,-0.039285,0.64367
