T1,T1.1,T1.2,T1.3,T1.4,T1.5,T1.6,T1.7,T1.8,RA1,RA2,RA3,RA4,RA5,RA6,RA7,RA8,RA9,LA1,LA2,LA3,LA4,LA5,LA6,LA7,LA8,LA9,RL1,RL2,RL3,RL4,RL5,RL6,RL7,RL8,RL9,LL1,LL2,LL3,LL4,LL5,LL6,LL7,LL8,LL9
0.12426,0.12426,0.12426,0.12426,0.12426,0.12426,0.12426,0.12426,0.12426,0.67855,5.7048,7.9425,0.014495,-0.01223,0.003304,-0.56368,-0.55983,-0.20676,3.3852,-8.3946,3.8487,-0.011689,0.000288,0.002062,-0.6482,0.34327,0.070568,-3.5468,9.0506,-0.94065,0.004603,0.009622,-0.009957,0.73097,-0.25171,-0.03564,-2.7926,-9.0894,2.6088,-0.00297,0.002288,-0.004337,0.73835,0.30163,-0.0573
0.12389,0.12389,0.12389,0.12389,0.12389,0.12389,0.12389,0.12389,0.12389,0.70054,5.7096,7.9378,0.01833,0.008881,-0.008171,-0.56405,-0.56003,-0.20885,3.3754,-8.3945,3.8461,0.003762,-0.00265,-0.011177,-0.64712,0.3436,0.072122,-3.5468,9.073,-0.92567,-0.002679,0.006115,-0.002918,0.73121,-0.25116,-0.036418,-2.8151,-9.1116,2.5934,-0.002177,-0.002932,0.002873,0.74014,0.30179,-0.058307
0.1219,0.1219,0.1219,0.1219,0.1219,0.1219,0.1219,0.1219,0.1219,0.69311,5.7025,7.9086,0.009243,-0.008763,-0.006415,-0.56416,-0.55934,-0.20588,3.3656,-8.3727,3.8675,-0.01063,0.00826,-0.006756,-0.64629,0.34319,0.071171,-3.5169,9.0656,-0.91006,0.00783,0.004332,0.004128,0.72974,-0.25119,-0.035305,-2.8076,-9.0893,2.6085,-0.013044,0.002477,0.00655,0.74044,0.29982,-0.058128
0.12102,0.12102,0.12102,0.12102,0.12102,0.12102,0.12102,0.12102,0.12102,0.67838,5.7219,7.911,0.00938,0.008894,-0.0081,-0.57234,-0.56306,-0.21379,3.3754,-8.3703,3.8554,-0.014339,0.003862,0.000299,-0.64746,0.34363,0.070345,-3.5318,9.0655,-0.91036,0.000881,0.009625,-0.002894,0.7304,-0.25218,-0.036322,-2.8075,-9.0894,2.6384,-0.000354,-0.009278,-0.000796,0.73914,0.30124,-0.057533
0.12024,0.12024,0.12024,0.12024,0.12024,0.12024,0.12024,0.12024,0.12024,0.70303,5.7096,7.9476,0.028009,0.007254,0.009526,-0.5715,-0.56399,-0.21295,3.3754,-8.3557,3.8429,-0.007095,0.007426,-0.004982,-0.64828,0.34238,0.069082,-3.5692,9.0654,-0.92612,0.004458,-0.002687,-0.004744,0.73053,-0.25294,-0.036708,-2.8375,-9.0743,2.623,0.001629,0.004877,-0.010643,0.73917,0.30072,-0.057257
0.11969,0.11969,0.11969,0.11969,0.11969,0.11969,0.11969,0.11969,0.11969,0.69309,5.717,7.9135,0.029127,0.002591,-0.018965,-0.56625,-0.5616,-0.20894,3.3852,-8.3825,3.8533,0.000161,0.003705,-0.010281,-0.64656,0.34347,0.070647,-3.5618,9.0656,-0.96348,-0.002656,0.011402,-0.002884,0.72989,-0.25171,-0.035165,-2.8375,-9.0592,2.5931,-0.002102,-0.001243,-0.002535,0.73865,0.30163,-0.056893
0.11993,0.11993,0.11993,0.11993,0.11993,0.11993,0.11993,0.11993,0.11993,0.66862,5.7557,7.9427,-0.004219,0.009061,0.009801,-0.5656,-0.56057,-0.2088,3.3413,-8.3604,3.8352,-0.015139,0.007395,-0.004118,-0.64855,0.34263,0.071071,-3.532,9.0955,-0.91039,0.009897,-0.000953,-0.01002,0.72985,-0.25066,-0.035695,-2.785,-9.0745,2.6313,0.001311,0.008046,0.013777,0.73877,0.30125,-0.059003
0.11967,0.11967,0.11967,0.11967,0.11967,0.11967,0.11967,0.11967,0.11967,0.70316,5.6684,7.9522,-0.012268,-0.006944,-0.002673,-0.56615,-0.56158,-0.20959,3.3486,-8.3628,3.828,-0.027152,0.000542,0.016169,-0.64709,0.34336,0.07012,-3.5469,9.0657,-0.97819,0.000854,0.004349,-0.001169,0.73071,-0.25222,-0.035388,-2.7925,-9.0745,2.6237,-0.016609,-0.005719,0.001069,0.73999,0.30125,-0.056843
0.11835,0.11835,0.11835,0.11835,0.11835,0.11835,0.11835,0.11835,0.11835,0.72246,5.7074,7.9088,0.000237,-0.005132,0.002577,-0.57018,-0.56309,-0.21238,3.3853,-8.4821,3.8991,-0.001911,0.002226,0.003835,-0.64684,0.34232,0.070163,-3.5243,9.0432,-0.9552,-0.009786,-0.00093,-0.002976,0.73119,-0.2514,-0.036943,-2.8675,-9.0891,2.6374,-0.009489,0.004372,0.010199,0.73799,0.30137,-0.058633
0.11939,0.11939,0.11939,0.11939,0.11939,0.11939,0.11939,0.11939,0.11939,0.69291,5.7317,7.8796,0.011097,-0.003479,-0.009066,-0.5712,-0.56298,-0.21191,3.3754,-8.3557,3.8576,0.016041,-0.005024,-0.001449,-0.64724,0.34234,0.069765,-3.5467,9.0505,-0.92565,-0.004637,0.03077,0.007838,0.73028,-0.25233,-0.039347,-2.8225,-9.0893,2.6232,-0.014747,0.005911,-0.000652,0.7395,0.30071,-0.056318
0.11953,0.11953,0.11953,0.11953,0.11953,0.11953,0.11953,0.11953,0.11953,0.65651,5.7289,7.9571,0.000355,0.00183,-0.007175,-0.56692,-0.56263,-0.20948,3.3754,-8.3654,3.8627,0.018011,0.008383,-0.011135,-0.64722,0.34233,0.070143,-3.5317,9.0355,-0.91032,-0.002552,0.009625,-0.008195,0.7312,-0.25179,-0.036942,-2.7926,-9.1042,2.5938,-0.018387,0.00055,0.001117,0.73874,0.30177,-0.057423
0.11498,0.11498,0.11498,0.11498,0.11498,0.11498,0.11498,0.11498,0.11498,0.69823,5.6926,7.9596,-0.008654,0.007252,0.00449,-0.56647,-0.56001,-0.21028,3.3997,-8.3704,3.8631,-0.044671,0.001777,0.000267,-0.64656,0.34424,0.070751,-3.5767,9.0803,-0.91128,0.004265,-0.009719,0.003152,0.73039,-0.25306,-0.036845,-2.8525,-9.0816,2.5928,-0.007503,0.007723,-0.00155,0.74088,0.30139,-0.057347
0.11092,0.11092,0.11092,0.11092,0.11092,0.11092,0.11092,0.11092,0.11092,0.60489,5.7172,7.8911,0.014593,-0.005205,-0.001118,-0.56772,-0.56159,-0.2098,3.3804,-8.4212,3.827,-0.026735,0.001848,-0.003254,-0.64663,0.34424,0.071752,-3.5169,9.0656,-0.91006,-5.00E-05,0.018423,-0.000186,0.73063,-0.25228,-0.037361,-2.7626,-9.0895,2.6018,0.015853,0.006155,0.006483,0.73988,0.30098,-0.056576
0.10982,0.10982,0.10982,0.10982,0.10982,0.10982,0.10982,0.10982,0.10982,0.66401,5.7288,7.996,-0.014167,-0.006869,0.007127,-0.5698,-0.56173,-0.21459,3.3315,-8.3701,3.8719,-0.014437,-0.006902,0.005564,-0.64786,0.34428,0.072316,-3.5019,9.0508,-0.93975,-7.80E-05,0.006091,0.000605,0.73042,-0.2517,-0.035666,-2.8001,-9.0893,2.6012,0.003156,0.002608,0.010125,0.73899,0.30164,-0.057678
0.11011,0.11011,0.11011,0.11011,0.11011,0.11011,0.11011,0.11011,0.11011,0.70775,5.7219,7.9112,0.007437,-0.001624,0.000757,-0.57004,-0.56335,-0.21223,3.3315,-8.392,3.8771,0.012539,-0.010566,-0.00413,-0.64655,0.34398,0.070884,-3.5168,9.0356,-0.91753,-0.001043,0.007863,0.004145,0.72956,-0.25305,-0.037016,-2.8525,-9.1115,2.6077,-0.006724,0.004306,0.006567,0.7408,0.29981,-0.056923
0.10956,0.10956,0.10956,0.10956,0.10956,0.10956,0.10956,0.10956,0.10956,0.69049,5.6931,7.8599,0.007395,-0.012242,-0.001086,-0.56733,-0.56062,-0.212,3.3704,-8.3485,3.8819,-0.003535,-0.01979,-0.003269,-0.64672,0.34397,0.072509,-3.5168,9.0581,-0.91005,-0.000368,0.02633,-0.025722,0.73011,-0.25178,-0.036599,-2.8225,-9.0743,2.6232,-0.002254,-0.001029,0.008315,0.73944,0.30244,-0.058606
0.11258,0.11258,0.11258,0.11258,0.11258,0.11258,0.11258,0.11258,0.11258,0.7593,5.7169,7.948,0.000373,6.40E-05,-0.009837,-0.56855,-0.56273,-0.21086,3.4096,-8.4044,3.8345,0.007318,-0.03076,-0.008572,-0.64638,0.34306,0.071798,-3.6065,9.0577,-0.89684,0.018788,0.029001,-0.007168,0.72984,-0.25357,-0.037001,-2.8375,-9.0892,2.6304,0.001494,-0.003025,-0.002554,0.74038,0.29994,-0.057204
0.1128,0.1128,0.1128,0.1128,0.1128,0.1128,0.1128,0.1128,0.1128,0.72276,5.6176,7.9205,0.018295,0.005379,-0.004641,-0.56652,-0.56217,-0.21167,3.4143,-8.3267,3.7941,0.007212,-0.012472,-0.004992,-0.64728,0.34491,0.071448,-3.5768,9.0804,-0.92628,0.011358,0.009638,0.005934,0.72996,-0.25241,-0.036998,-2.845,-9.0891,2.5929,-0.005613,0.007598,-0.00789,0.73957,0.30034,-0.059093
0.11401,0.11401,0.11401,0.11401,0.11401,0.11401,0.11401,0.11401,0.11401,0.72734,5.7412,7.9284,0.020867,-0.015888,-0.011872,-0.56885,-0.56084,-0.21364,3.4097,-8.4578,3.8061,-0.016075,0.014708,-0.001444,-0.64689,0.34399,0.071746,-3.5469,9.0657,-0.95568,0.016992,-0.000956,-0.008263,0.73142,-0.2506,-0.034308,-2.8449,-9.0668,2.6378,-0.01112,0.0131,-0.000604,0.738,0.30203,-0.058379
0.1152,0.1152,0.1152,0.1152,0.1152,0.1152,0.1152,0.1152,0.1152,0.70324,5.661,7.9668,-0.006883,-0.00697,-0.004496,-0.56918,-0.56242,-0.21285,3.3584,-8.3944,3.8287,-0.016186,0.003948,0.003824,-0.64731,0.34388,0.070722,-3.5544,9.0732,-0.97084,0.002433,0.002596,0.007645,0.73012,-0.25231,-0.036466,-2.8075,-9.0894,2.6459,0.011491,0.012202,-0.004299,0.74,0.30111,-0.056707
0.1163,0.1163,0.1163,0.1163,0.1163,0.1163,0.1163,0.1163,0.1163,0.71315,5.6319,7.9789,0.01011,0.001037,0.004297,-0.56833,-0.56116,-0.2114,3.3073,-8.4427,3.8385,-0.010686,0.023816,-0.004097,-0.64646,0.34474,0.072626,-3.5021,9.0585,-0.98478,0.011559,0.001671,-0.002955,0.73046,-0.25211,-0.034875,-2.8074,-9.0596,2.6684,-0.017319,0.005673,-0.011509,0.73939,0.30164,-0.057665
0.11593,0.11593,0.11593,0.11593,0.11593,0.11593,0.11593,0.11593,0.11593,0.70314,5.6829,7.9572,0.017396,0.003575,-0.008194,-0.56788,-0.56274,-0.21044,3.2682,-8.4281,3.8866,-0.009092,0.004989,0.005571,-0.64688,0.34414,0.069355,-3.4872,9.0586,-0.99949,-0.009773,0.00081,-0.002964,0.72921,-0.25323,-0.035456,-2.8075,-9.082,2.6533,-0.018208,0.012859,-0.010553,0.7407,0.30112,-0.056155
0.11542,0.11542,0.11542,0.11542,0.11542,0.11542,0.11542,0.11542,0.11542,0.66376,5.6977,7.9108,0.016395,0.007251,0.007833,-0.53855,-0.55033,-0.18401,3.317,-8.4672,3.9076,-0.010802,0.00577,0.002047,-0.64556,0.34563,0.070637,-3.5245,9.0659,-0.98524,-0.002435,0.024581,-0.011618,0.73072,-0.25287,-0.035386,-2.8225,-9.0744,2.6531,-0.009193,0.005708,-0.011521,0.73934,0.30163,-0.056473
0.11534,0.11534,0.11534,0.11534,0.11534,0.11534,0.11534,0.11534,0.11534,0.66871,5.7217,7.9426,0.014648,0.010755,0.004315,-0.571,-0.56063,-0.2126,3.3365,-8.4673,3.8834,0.016192,0.003899,-0.008518,-0.64562,0.34461,0.069407,-3.5319,9.0656,-0.92536,-0.014883,0.011398,-0.013472,0.73075,-0.25162,-0.034337,-2.8076,-9.1042,2.6085,-0.013084,-0.002864,0.008324,0.73921,0.30112,-0.058324
0.11564,0.11564,0.11564,0.11564,0.11564,0.11564,0.11564,0.11564,0.11564,0.67594,5.7219,7.9134,0.025487,0.00977,-0.00645,-0.57193,-0.5612,-0.21069,3.3778,-8.3338,3.8328,0.010889,-0.001678,-0.01116,-0.64703,0.34492,0.068822,-3.5467,9.0579,-0.89564,-0.006934,0.007877,-0.011731,0.73002,-0.25259,-0.035682,-2.8225,-9.0892,2.6083,-0.002177,-0.009241,0.001024,0.74034,0.30007,-0.057605
0.11635,0.11635,0.11635,0.11635,0.11635,0.11635,0.11635,0.11635,0.11635,0.68827,5.7169,7.9329,0.010264,0.003557,-0.011691,-0.57559,-0.56121,-0.21608,3.3998,-8.385,3.8487,0.009946,-0.001629,-0.00851,-0.64657,0.34489,0.07048,-3.5766,9.0654,-0.91126,-0.004318,-0.000914,-0.010026,0.73071,-0.25159,-0.035258,-2.8226,-9.1042,2.6082,0.005312,-0.00512,-0.01796,0.73887,0.30137,-0.057544
0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.1167,0.68328,5.7171,7.9086,0.014754,0.008888,-0.008144,-0.57555,-0.56252,-0.21554,3.39,-8.3655,3.8727,0.016382,0.001812,-0.018212,-0.64594,0.34373,0.068033,-3.5617,9.0579,-0.91095,0.007113,-0.007975,-0.004782,0.73042,-0.25195,-0.035796,-2.8076,-9.0893,2.6085,0.001529,-0.002173,-0.004371,0.74021,0.30058,-0.055763
0.11819,0.11819,0.11819,0.11819,0.11819,0.11819,0.11819,0.11819,0.11819,0.65401,5.6928,7.918,0.021886,-1.00E-06,-0.011815,-0.57551,-0.56202,-0.21476,3.3608,-8.4116,3.8877,-0.001675,0.012835,-0.008508,-0.64739,0.34455,0.069192,-3.5469,9.0806,-0.93319,0.006244,0.002582,-0.004705,0.72957,-0.25154,-0.0361,-2.815,-9.0893,2.6233,0.00163,0.00037,-0.011587,0.73957,0.30059,-0.057242
0.11802,0.11802,0.11802,0.11802,0.11802,0.11802,0.11802,0.11802,0.11802,0.68823,5.717,7.9232,0.021887,0.000892,-0.011801,-0.56711,-0.56086,-0.20797,3.3071,-8.3797,3.8961,0.003838,0.000894,-0.015604,-0.64655,0.34426,0.068489,-3.517,9.0658,-0.96258,0.002531,0.014899,0.004199,0.72866,-0.25348,-0.035613,-2.815,-9.0445,2.6234,-0.001999,0.014789,-0.006961,0.7402,0.30058,-0.055896
0.11887,0.11887,0.11887,0.11887,0.11887,0.11887,0.11887,0.11887,0.11887,0.64921,5.6927,7.9423,0.016464,0.012505,0.003412,-0.56613,-0.56056,-0.20895,3.3023,-8.3967,3.8841,0.020662,-0.010602,-0.008546,-0.6471,0.34427,0.069968,-3.4871,9.051,-0.97697,-0.002827,0.018412,0.005983,0.73071,-0.25324,-0.035779,-2.8075,-9.0745,2.6384,0.004997,0.001645,0.006499,0.7398,0.30296,-0.057278
0.11905,0.11905,0.11905,0.11905,0.11905,0.11905,0.11905,0.11905,0.11905,0.64921,5.7217,7.9619,0.014654,0.003614,-0.00284,-0.57117,-0.56164,-0.21349,3.3364,-8.3896,3.8772,-0.001442,-0.007414,-0.018269,-0.647,0.34427,0.069471,-3.5096,9.0659,-0.98494,-0.007194,0.020187,0.002469,0.73142,-0.25199,-0.034961,-2.7925,-9.0744,2.6163,-0.007431,0.012093,-0.00607,0.73906,0.3023,-0.05835
0.11862,0.11862,0.11862,0.11862,0.11862,0.11862,0.11862,0.11862,0.11862,0.66869,5.7073,7.9279,0.012909,-0.002637,-0.01175,-0.57166,-0.56165,-0.21313,3.3462,-8.3823,3.865,0.001928,-0.010774,-0.008553,-0.64758,0.34405,0.06794,-3.5394,9.0582,-0.95552,-0.002618,0.01139,-0.004651,0.72942,-0.25266,-0.036892,-2.8075,-9.0745,2.6384,-0.01299,-0.001221,0.001098,0.74027,0.30045,-0.054963
0.11885,0.11885,0.11885,0.11885,0.11885,0.11885,0.11885,0.11885,0.11885,0.65865,5.7511,7.894,0.025413,-0.002616,-0.008293,-0.5724,-0.56245,-0.21251,3.3754,-8.4044,3.922,0.002958,-0.010969,-0.015613,-0.64728,0.34454,0.068946,-3.5169,9.0507,-0.94005,-0.004376,0.002579,-0.006478,0.73168,-0.25262,-0.035473,-2.8225,-9.0892,2.6008,-0.00929,-0.006726,-0.006177,0.74069,0.30151,-0.056295
0.1181,0.1181,0.1181,0.1181,0.1181,0.1181,0.1181,0.1181,0.1181,0.64881,5.7487,7.8794,0.027246,0.002684,-0.008282,-0.56843,-0.55996,-0.20818,3.3802,-8.3607,3.9067,0.004168,-0.002274,-0.031485,-0.64764,0.34249,0.069237,-3.5467,9.0505,-0.91064,-0.011273,0.021083,-0.015171,0.72951,-0.25276,-0.037938,-2.8225,-9.0817,2.5933,-0.014669,0.01301,-0.004224,0.74035,0.29968,-0.057598
0.11754,0.11754,0.11754,0.11754,0.11754,0.11754,0.11754,0.11754,0.11754,0.65863,5.7463,7.8843,0.021873,0.007142,-0.004656,-0.5673,-0.55993,-0.2089,3.3802,-8.3267,3.8816,0.014545,-0.006318,-0.015581,-0.64801,0.34379,0.069433,-3.5765,9.0503,-0.89623,0.007625,0.018451,0.014815,0.73027,-0.25206,-0.036066,-2.8375,-9.0891,2.5931,-0.00766,0.007958,0.010204,0.73896,0.30125,-0.058202
0.11671,0.11671,0.11671,0.11671,0.11671,0.11671,0.11671,0.11671,0.11671,0.63905,5.7801,7.9086,0.030916,0.001682,-0.020763,-0.57002,-0.56156,-0.21149,3.4046,-8.3656,3.8876,0.013227,-0.016895,-0.036797,-0.6469,0.34347,0.071383,-3.5617,9.0505,-0.92595,0.000157,0.000832,-0.0109,0.73125,-0.25133,-0.035365,-2.845,-9.1041,2.6078,-0.008356,-0.003168,-0.007954,0.73904,0.30321,-0.056777
0.11781,0.11781,0.11781,0.11781,0.11781,0.11781,0.11781,0.11781,0.11781,0.61718,5.7364,7.918,0.03635,0.014068,-0.017195,-0.5713,-0.56183,-0.21116,3.3412,-8.341,3.8642,-0.045979,0.004831,-0.022705,-0.64714,0.34157,0.069164,-3.5019,9.0581,-0.90975,-0.001093,0.006097,0.005902,0.72961,-0.25221,-0.03544,-2.7776,-9.1044,2.609,-0.001912,-0.003348,-0.017046,0.7405,0.30071,-0.055358
0.11982,0.11982,0.11982,0.11982,0.11982,0.11982,0.11982,0.11982,0.11982,0.58542,5.7291,7.9275,0.034392,0.001766,-0.008358,-0.57074,-0.56288,-0.21072,3.3508,-8.2974,3.9051,-0.037103,-0.002333,-0.020937,-0.64812,0.34263,0.069585,-3.4722,9.0585,-0.96167,0.007192,0.006062,-0.006454,0.73097,-0.25094,-0.035379,-2.7626,-9.0745,2.5944,-0.007407,0.001257,-0.009774,0.73983,0.30217,-0.056998
0.12214,0.12214,0.12214,0.12214,0.12214,0.12214,0.12214,0.12214,0.12214,0.64877,5.7947,7.9015,0.020037,-0.001726,-0.00824,-0.56908,-0.56292,-0.20868,3.3316,-8.4332,3.8827,-0.015578,-0.008603,-0.024475,-0.64806,0.34236,0.070852,-3.5169,9.0657,-0.93257,0.001902,-0.006233,-0.010066,0.72944,-0.2532,-0.036496,-2.8075,-9.0893,2.6234,-0.006622,0.005937,-0.000679,0.73967,0.30084,-0.055785
0.12506,0.12506,0.12506,0.12506,0.12506,0.12506,0.12506,0.12506,0.12506,0.66351,5.7415,7.8794,0.028912,-0.01054,-0.004808,-0.56787,-0.56345,-0.20809,3.4364,-8.4507,3.8602,0.011367,-0.027698,-0.031521,-0.64855,0.34108,0.071115,-3.5619,9.0658,-1.001,0.000217,0.013152,-0.011697,0.73018,-0.25224,-0.034888,-2.8374,-9.0744,2.6678,0.004217,0.013152,-0.000644,0.73924,0.3023,-0.057815
0.12871,0.12871,0.12871,0.12871,0.12871,0.12871,0.12871,0.12871,0.12871,0.67572,5.7753,7.8942,0.028862,-0.014057,-0.003041,-0.56928,-0.5645,-0.20802,3.3851,-8.3266,3.8426,-0.006428,-0.03335,-0.034205,-0.64806,0.3399,0.070923,-3.517,9.0657,-0.94007,-0.023664,0.027244,-0.016893,0.72798,-0.25272,-0.038272,-2.8225,-9.1044,2.668,-0.003056,-0.004804,-0.000751,0.74057,0.29993,-0.056402
0.13034,0.13034,0.13034,0.13034,0.13034,0.13034,0.13034,0.13034,0.13034,0.65352,5.8045,7.8699,0.027062,-0.003363,0.006812,-0.56999,-0.56441,-0.20663,3.4461,-8.4143,3.8353,-0.024504,-0.02868,-0.022725,-0.64881,0.33965,0.073403,-3.5318,9.0506,-0.92535,0.000925,0.007862,-0.004675,0.73054,-0.25219,-0.036315,-2.8079,-9.0751,2.6399,-0.013053,-0.00029,0.000223,0.73985,0.30132,-0.057268
0.13002,0.13002,0.13002,0.13002,0.13002,0.13002,0.13002,0.13002,0.13002,0.64146,5.7705,7.8916,0.023613,-0.0035,-0.008283,-0.56876,-0.5627,-0.2075,3.4777,-8.3367,3.8197,-0.012004,-0.017714,-0.024438,-0.64885,0.33966,0.072773,-3.5617,9.0653,-0.89595,-0.004243,0.000838,-0.013543,0.72929,-0.25154,-0.036113,-2.8079,-9.0824,2.5951,-0.020198,0.013094,-0.001479,0.73929,0.30132,-0.057551
0.13089,0.13089,0.13089,0.13089,0.13089,0.13089,0.13089,0.13089,0.13089,0.64365,5.8046,7.8504,0.027215,0.00539,-0.002927,-0.57002,-0.56375,-0.20703,3.4875,-8.3514,3.8299,-0.006723,-0.006692,-0.021759,-0.6497,0.34046,0.073335,-3.5765,9.0503,-0.89623,-0.004456,0.007893,-0.002908,0.72989,-0.25247,-0.038708,-2.8229,-9.0899,2.6098,-0.024685,-0.00137,-0.006984,0.74049,0.30052,-0.055907
0.13383,0.13383,0.13383,0.13383,0.13383,0.13383,0.13383,0.13383,0.13383,0.60926,5.8483,7.8504,0.003832,0.007293,0.009725,-0.56883,-0.56414,-0.2067,3.4631,-8.3804,3.8398,-0.012422,-0.009026,-0.005,-0.64988,0.33916,0.074619,-3.5467,9.0579,-0.89564,-0.002708,-0.007968,-0.003018,0.73034,-0.2534,-0.03816,-2.8379,-9.0898,2.5946,0.014135,-0.003033,-0.007989,0.7395,0.30172,-0.058348
0.1337,0.1337,0.1337,0.1337,0.1337,0.1337,0.1337,0.1337,0.1337,0.6095,5.7948,7.8745,0.016339,-0.012284,-0.002938,-0.569,-0.56483,-0.20527,3.4728,-8.3562,3.8444,0.014482,-0.007167,-0.012026,-0.64991,0.33788,0.074025,-3.5317,9.0579,-0.88034,-0.009527,0.020195,-0.014292,0.72992,-0.25351,-0.038442,-2.808,-9.0899,2.5876,0.001291,-0.004568,0.007395,0.74101,0.30158,-0.05591
0.13603,0.13603,0.13603,0.13603,0.13603,0.13603,0.13603,0.13603,0.13603,0.634,5.7948,7.8795,0.01816,-0.012312,-0.006505,-0.56976,-0.56452,-0.20726,3.4289,-8.3171,3.8284,-0.010505,-0.00281,-0.012054,-0.6488,0.33823,0.073696,-3.5168,9.0506,-0.92505,0.004337,0.013136,0.00242,0.7311,-0.25157,-0.035765,-2.8229,-9.0899,2.6247,-0.004008,-0.002977,-0.001619,0.74049,0.30052,-0.055907
0.13722,0.13722,0.13722,0.13722,0.13722,0.13722,0.13722,0.13722,0.13722,0.63388,5.8191,7.865,0.004738,-0.017639,-0.011755,-0.5999,-0.57428,-0.23612,3.4338,-8.3462,3.8241,-0.014189,0.003662,-0.006747,-0.6503,0.33852,0.076374,-3.5094,9.0507,-0.9399,0.011654,0.007836,-0.007323,0.73052,-0.25001,-0.036059,-2.8079,-9.075,2.6101,-0.005856,0.001586,0.002931,0.73928,0.30197,-0.057564
0.13762,0.13762,0.13762,0.13762,0.13762,0.13762,0.13762,0.13762,0.13762,0.64368,5.8143,7.8651,0.011037,0.001906,0.000747,-0.56603,-0.56661,-0.20585,3.4582,-8.3415,3.8097,-0.003543,0.021072,-0.004925,-0.64934,0.33748,0.072936,-3.532,9.0658,-0.97039,0.000851,0.014905,-0.000213,0.72947,-0.25183,-0.035316,-2.8225,-9.0743,2.6232,-0.002934,0.004033,-0.007026,0.73946,0.3015,-0.056732
0.13667,0.13667,0.13667,0.13667,0.13667,0.13667,0.13667,0.13667,0.13667,0.66085,5.7852,7.8553,0.005707,0.000103,-0.004555,-0.56515,-0.56697,-0.20645,3.4485,-8.3852,3.8299,-0.011773,0.007634,0.005629,-0.64875,0.33847,0.074697,-3.5693,9.0805,-0.94864,0.007853,0.013158,0.004192,0.72976,-0.25134,-0.034778,-2.8225,-9.0819,2.6382,0.010532,0.009588,-0.00069,0.739,0.30151,-0.057542
0.13831,0.13831,0.13831,0.13831,0.13831,0.13831,0.13831,0.13831,0.13831,0.66835,5.7778,7.8893,0.006394,-0.009493,0.010505,-0.5621,-0.56487,-0.20229,3.468,-8.3561,3.7955,-0.000159,-0.002275,0.005631,-0.6487,0.33797,0.07308,-3.5619,9.0806,-0.956,-0.003675,0.006126,0.002377,0.72985,-0.25231,-0.036216,-2.8225,-9.0894,2.6531,-0.014784,0.004154,0.001145,0.73934,0.30084,-0.056724
0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.137,0.64848,5.8192,7.8457,0.014458,-0.001489,0.016707,-0.56143,-0.56526,-0.20199,3.4485,-8.3657,3.8247,-0.014263,0.005566,-0.003208,-0.64887,0.33899,0.074801,-3.5319,9.0656,-0.92536,0.011371,0.014898,0.005966,0.73042,-0.25132,-0.035535,-2.8225,-9.1042,2.6306,-0.005782,0.002433,0.002921,0.74095,0.30204,-0.056297
0.13845,0.13845,0.13845,0.13845,0.13845,0.13845,0.13845,0.13845,0.13845,0.60939,5.8191,7.8624,0.004724,0.015303,0.01687,-0.56101,-0.56443,-0.20367,3.4363,-8.3754,3.8295,-0.022381,0.016508,0.000333,-0.64818,0.33885,0.073459,-3.5318,9.0581,-0.92536,0.004453,0.014901,-0.00286,0.73076,-0.25227,-0.034335,-2.8076,-9.1042,2.5935,-0.012959,-0.003047,-0.000723,0.74006,0.3019,-0.055792
0.13705,0.13705,0.13705,0.13705,0.13705,0.13705,0.13705,0.13705,0.13705,0.60465,5.7875,7.8793,0.000312,0.000108,-0.002741,-0.56946,-0.56634,-0.2115,3.4144,-8.3899,3.8295,-0.017804,0.015508,-0.00497,-0.64996,0.33957,0.073096,-3.5319,9.0805,-0.91038,-0.002335,0.00962,-0.018775,0.72964,-0.25185,-0.034652,-2.8076,-9.0892,2.5936,-0.000323,-0.019207,-0.004481,0.73983,0.30217,-0.056998
0.13599,0.13599,0.13599,0.13599,0.13599,0.13599,0.13599,0.13599,0.13599,0.63151,5.8093,7.8795,0.016699,-0.00196,-0.03578,-0.56968,-0.56559,-0.21074,3.4242,-8.3996,3.842,-0.023099,-5.10E-05,-0.006773,-0.64855,0.33873,0.073694,-3.5468,9.0506,-0.94065,0.017803,0.020172,-0.002824,0.7304,-0.25104,-0.035931,-2.8229,-9.06,2.6098,-0.002193,-0.004781,-0.002541,0.7391,0.30132,-0.058353
0.13678,0.13678,0.13678,0.13678,0.13678,0.13678,0.13678,0.13678,0.13678,0.6193,5.7948,7.8745,0.007532,0.002716,-0.00723,-0.56373,-0.56535,-0.2038,3.4267,-8.4288,3.8352,0.00377,-0.003578,-0.011167,-0.64851,0.33914,0.071926,-3.5394,9.0806,-0.94054,0.000737,-0.009734,0.002267,0.73043,-0.25209,-0.035533,-2.8079,-9.0825,2.625,0.00152,0.005872,-0.007912,0.74062,0.30107,-0.057637
